Date,Open,High,Low,Turnover,Close,company
2012-10-02,106.95,107.8,107.0,17400.0,106.95,HBL
2012-10-03,107.04,107.5,106.49,24400.0,107.04,HBL
2012-10-04,106.74,108.35,106.7,53500.0,106.74,HBL
2012-10-05,107.1,107.85,106.4,45000.0,107.1,HBL
2012-10-08,106.64,108.5,107.0,75300.0,106.64,HBL
2012-10-09,107.49,107.8,106.9,10900.0,107.49,HBL
2012-10-10,107.39,108.0,107.0,30400.0,107.39,HBL
2012-10-11,107.1,108.23,107.0,40900.0,107.1,HBL
2012-10-12,107.18,108.5,106.75,21600.0,107.18,HBL
2012-10-15,106.83,107.59,106.35,49700.0,106.83,HBL
2012-10-16,106.95,107.0,105.52,86500.0,106.95,HBL
2012-10-17,105.77,106.25,105.42,12900.0,105.77,HBL
2012-10-18,105.94,106.4,105.6,8200.0,105.94,HBL
2012-10-19,105.72,106.17,104.0,123700.0,105.72,HBL
2012-10-22,105.18,106.0,104.8,43000.0,105.18,HBL
2012-10-23,105.28,106.2,105.32,17000.0,105.28,HBL
2012-10-24,105.93,106.74,105.5,27700.0,105.93,HBL
2012-10-25,106.39,106.5,105.3,35100.0,106.39,HBL
2012-10-30,105.95,106.5,106.0,15600.0,105.95,HBL
2012-10-31,106.37,107.9,105.65,54100.0,106.37,HBL
2012-11-01,105.72,106.51,105.55,33300.0,105.72,HBL
2012-11-02,105.73,106.25,105.26,72100.0,105.73,HBL
2012-11-05,105.65,106.4,105.5,117500.0,105.65,HBL
2012-11-06,106.06,105.9,105.5,29700.0,106.06,HBL
2012-11-07,105.54,106.65,105.8,42600.0,105.54,HBL
2012-11-08,106.42,106.8,106.11,15600.0,106.42,HBL
2012-11-12,106.37,107.79,106.01,96500.0,106.37,HBL
2012-11-13,107.29,110.0,107.5,153700.0,107.29,HBL
2012-11-14,107.97,108.5,107.32,82200.0,107.97,HBL
2012-11-15,107.45,110.9,107.5,406000.0,107.45,HBL
2012-11-16,110.01,110.5,109.16,32000.0,110.01,HBL
2012-11-19,109.32,109.25,108.5,45900.0,109.32,HBL
2012-11-20,108.62,110.0,108.75,356600.0,108.62,HBL
2012-11-21,109.61,110.2,109.1,12700.0,109.61,HBL
2012-11-22,109.3,111.49,108.7,186600.0,109.3,HBL
2012-11-23,108.75,109.0,108.6,14900.0,108.75,HBL
2012-11-26,108.82,108.85,107.1,71900.0,108.82,HBL
2012-11-27,107.91,108.8,108.0,126800.0,107.91,HBL
2012-11-28,108.29,109.0,108.26,250400.0,108.29,HBL
2012-11-29,108.33,110.4,108.51,212900.0,108.33,HBL
2012-11-30,109.53,112.0,109.6,726500.0,109.53,HBL
2012-12-03,111.8,112.7,111.0,303700.0,111.8,HBL
2012-12-04,111.47,112.75,111.01,100900.0,111.47,HBL
2012-12-05,112.0,114.5,111.0,1304000.0,112.0,HBL
2012-12-06,113.56,116.4,114.0,617800.0,113.56,HBL
2012-12-07,115.94,118.0,116.51,425100.0,115.94,HBL
2012-12-10,117.33,118.99,117.0,194700.0,117.33,HBL
2012-12-11,117.08,117.4,115.4,142500.0,117.08,HBL
2012-12-12,116.53,117.0,115.81,17700.0,116.53,HBL
2012-12-13,116.15,116.22,115.65,16200.0,116.15,HBL
2012-12-14,115.76,117.0,115.8,31500.0,115.76,HBL
2012-12-17,116.97,118.5,116.15,47500.0,116.97,HBL
2012-12-18,116.96,118.64,117.0,201200.0,116.96,HBL
2012-12-19,118.01,118.95,118.0,32300.0,118.01,HBL
2012-12-20,118.33,118.4,117.8,42200.0,118.33,HBL
2012-12-21,118.14,118.14,117.5,40500.0,118.14,HBL
2012-12-24,117.88,118.0,117.0,22600.0,117.88,HBL
2012-12-26,117.84,118.0,117.0,69500.0,117.84,HBL
2012-12-27,117.92,118.0,117.6,19400.0,117.92,HBL
2012-12-28,117.64,119.0,117.6,23300.0,117.64,HBL
2013-01-01,117.81,118.0,117.6,25600.0,117.81,HBL
2013-01-02,117.81,117.6,115.5,30200.0,117.81,HBL
2013-01-03,115.54,117.1,115.09,19900.0,115.54,HBL
2013-01-04,115.5,116.48,114.5,16700.0,115.5,HBL
2013-01-07,114.98,115.1,113.85,21200.0,114.98,HBL
2013-01-08,114.02,115.29,113.05,55700.0,114.02,HBL
2013-01-09,114.73,115.0,114.2,34600.0,114.73,HBL
2013-01-10,114.96,115.0,113.6,28800.0,114.96,HBL
2013-01-11,113.88,114.5,113.6,37200.0,113.88,HBL
2013-01-14,113.99,114.39,113.5,11700.0,113.99,HBL
2013-01-15,113.88,113.97,109.0,43200.0,113.88,HBL
2013-01-16,110.35,111.7,109.4,18200.0,110.35,HBL
2013-01-17,111.17,114.0,112.51,55600.0,111.17,HBL
2013-01-18,112.72,115.0,113.9,56700.0,112.72,HBL
2013-01-21,114.16,115.7,114.5,22100.0,114.16,HBL
2013-01-22,115.49,117.4,115.1,64800.0,115.49,HBL
2013-01-23,117.22,117.8,116.5,13400.0,117.22,HBL
2013-01-24,116.99,117.89,116.55,22200.0,116.99,HBL
2013-01-28,117.01,118.0,117.0,8900.0,117.01,HBL
2013-01-29,117.2,118.5,117.0,64100.0,117.2,HBL
2013-01-30,118.01,118.6,118.06,58700.0,118.01,HBL
2013-01-31,118.12,119.1,118.01,22700.0,118.12,HBL
2013-02-01,118.65,118.9,118.05,13000.0,118.65,HBL
2013-02-04,118.08,119.2,118.25,49000.0,118.08,HBL
2013-02-06,118.71,119.5,118.3,496200.0,118.71,HBL
2013-02-07,119.0,119.01,117.15,123000.0,119.0,HBL
2013-02-08,117.27,118.49,117.5,19400.0,117.27,HBL
2013-02-11,117.65,118.4,116.92,79300.0,117.65,HBL
2013-02-12,116.99,118.0,115.8,575300.0,116.99,HBL
2013-02-13,117.44,117.3,116.62,1615900.0,117.44,HBL
2013-02-14,116.93,116.99,116.5,30200.0,116.93,HBL
2013-02-15,116.83,117.0,116.35,556700.0,116.83,HBL
2013-02-18,116.93,116.99,116.0,29000.0,116.93,HBL
2013-02-19,116.7,117.2,116.31,43500.0,116.7,HBL
2013-02-20,116.48,117.0,116.4,83400.0,116.48,HBL
2013-02-21,116.42,116.98,116.1,18800.0,116.42,HBL
2013-02-22,116.73,116.89,116.25,46800.0,116.73,HBL
2013-02-25,116.52,116.65,116.0,27200.0,116.52,HBL
2013-02-26,116.18,116.5,115.5,28400.0,116.18,HBL
2013-02-27,115.72,116.39,115.5,46300.0,115.72,HBL
2013-02-28,115.72,116.49,115.7,30900.0,115.72,HBL
2013-03-01,116.17,116.6,114.78,71800.0,116.17,HBL
2013-03-04,115.13,115.9,115.0,37900.0,115.13,HBL
2013-03-05,115.42,115.5,114.5,295800.0,115.42,HBL
2013-03-06,114.74,115.19,114.5,15400.0,114.74,HBL
2013-03-07,114.51,115.5,114.49,57500.0,114.51,HBL
2013-03-08,114.5,115.25,113.56,43700.0,114.5,HBL
2013-03-11,113.79,114.39,112.5,55600.0,113.79,HBL
2013-03-12,113.05,114.25,113.0,50900.0,113.05,HBL
2013-03-13,114.24,114.0,113.25,35000.0,114.24,HBL
2013-03-14,113.25,114.1,112.86,111000.0,113.25,HBL
2013-03-15,99.19,100.0,98.9,114500.0,99.19,HBL
2013-03-18,99.09,97.5,95.95,40200.0,99.09,HBL
2013-03-19,96.52,97.87,96.15,40300.0,96.52,HBL
2013-03-20,96.43,96.9,95.91,65100.0,96.43,HBL
2013-03-21,95.98,96.75,96.0,15200.0,95.98,HBL
2013-03-22,96.3,96.15,95.8,19700.0,96.3,HBL
2013-03-25,95.99,97.75,96.15,23600.0,95.99,HBL
2013-03-26,96.48,97.0,95.75,147900.0,96.48,HBL
2013-03-27,95.85,96.6,96.0,84800.0,95.85,HBL
2013-03-28,96.59,96.69,96.05,5900.0,96.59,HBL
2013-03-29,96.6,97.25,96.35,72000.0,96.6,HBL
2013-04-01,96.51,97.25,96.0,207600.0,96.51,HBL
2013-04-02,97.06,97.69,96.9,174500.0,97.06,HBL
2013-04-03,96.93,97.5,96.51,129800.0,96.93,HBL
2013-04-04,97.13,97.89,96.8,26000.0,97.13,HBL
2013-04-05,96.94,97.0,96.3,69200.0,96.94,HBL
2013-04-08,96.98,97.0,96.4,35500.0,96.98,HBL
2013-04-09,96.45,96.49,96.01,45400.0,96.45,HBL
2013-04-10,96.14,96.8,96.12,12700.0,96.14,HBL
2013-04-11,96.3,96.25,95.6,54300.0,96.3,HBL
2013-04-12,95.97,96.0,93.0,53400.0,95.97,HBL
2013-04-15,95.84,95.86,91.16,250000.0,95.84,HBL
2013-04-16,91.62,91.0,89.75,228100.0,91.62,HBL
2013-04-17,90.15,91.0,89.76,109500.0,90.15,HBL
2013-04-18,89.87,92.0,90.0,80700.0,89.87,HBL
2013-04-19,91.27,92.1,89.6,93600.0,91.27,HBL
2013-04-22,89.99,90.95,89.0,37900.0,89.99,HBL
2013-04-23,89.81,90.29,89.72,30100.0,89.81,HBL
2013-04-24,89.92,90.59,89.6,137500.0,89.92,HBL
2013-04-25,90.03,90.75,89.6,54100.0,90.03,HBL
2013-04-26,90.0,90.7,89.8,86500.0,90.0,HBL
2013-04-29,89.87,89.51,88.5,68700.0,89.87,HBL
2013-04-30,88.7,90.1,87.96,130600.0,88.7,HBL
2013-05-02,88.0,89.0,88.2,29300.0,88.0,HBL
2013-05-03,88.81,90.2,88.99,132600.0,88.81,HBL
2013-05-06,89.66,90.25,88.75,173700.0,89.66,HBL
2013-05-07,90.0,90.09,89.2,36200.0,90.0,HBL
2013-05-08,89.45,90.0,89.5,30000.0,89.45,HBL
2013-05-09,89.98,93.89,89.6,310800.0,89.98,HBL
2013-05-10,92.22,94.75,92.65,178200.0,92.22,HBL
2013-05-13,93.85,98.2,94.35,365100.0,93.85,HBL
2013-05-14,97.94,100.0,96.9,1282100.0,97.94,HBL
2013-05-15,99.93,102.5,99.0,408200.0,99.93,HBL
2013-05-16,101.55,103.5,101.04,458200.0,101.55,HBL
2013-05-17,101.81,102.3,101.0,233200.0,101.81,HBL
2013-05-20,101.13,101.9,100.32,117300.0,101.13,HBL
2013-05-21,100.5,102.0,100.95,229400.0,100.5,HBL
2013-05-22,101.03,104.5,101.4,444900.0,101.03,HBL
2013-05-23,103.15,105.5,102.5,361300.0,103.15,HBL
2013-05-24,104.22,104.25,102.5,105600.0,104.22,HBL
2013-05-27,102.94,103.0,101.0,163600.0,102.94,HBL
2013-05-28,101.35,103.74,101.5,280500.0,101.35,HBL
2013-05-29,103.35,104.2,102.3,283900.0,103.35,HBL
2013-05-30,102.45,103.2,101.75,106400.0,102.45,HBL
2013-05-31,102.92,106.0,102.75,943400.0,102.92,HBL
2013-06-03,105.65,108.88,105.55,982300.0,105.65,HBL
2013-06-04,108.17,109.25,107.6,401700.0,108.17,HBL
2013-06-05,107.99,108.25,106.95,341500.0,107.99,HBL
2013-06-06,107.51,112.35,106.28,1041300.0,107.51,HBL
2013-06-07,111.94,114.79,112.4,376800.0,111.94,HBL
2013-06-10,113.11,114.0,110.4,214500.0,113.11,HBL
2013-06-11,110.92,116.46,111.0,905200.0,110.92,HBL
2013-06-12,114.96,116.89,113.0,335900.0,114.96,HBL
2013-06-13,114.1,119.8,114.8,963700.0,114.1,HBL
2013-06-14,119.8,121.1,116.1,1071800.0,119.8,HBL
2013-06-17,118.35,119.25,115.99,1661100.0,118.35,HBL
2013-06-18,117.46,119.24,116.6,521300.0,117.46,HBL
2013-06-19,117.01,118.8,117.0,718400.0,117.01,HBL
2013-06-20,117.34,120.25,117.0,470000.0,117.34,HBL
2013-06-21,117.64,119.57,116.5,720500.0,117.64,HBL
2013-06-24,117.67,117.01,112.2,976300.0,117.67,HBL
2013-06-25,114.65,117.0,112.97,656400.0,114.65,HBL
2013-06-26,115.69,118.1,115.5,279300.0,115.69,HBL
2013-06-27,115.81,117.4,115.5,174200.0,115.81,HBL
2013-06-28,115.9,120.0,115.0,784600.0,115.9,HBL
2013-07-01,119.24,124.0,119.0,281900.0,119.24,HBL
2013-07-02,122.45,125.5,123.0,391300.0,122.45,HBL
2013-07-03,124.11,125.5,123.0,85900.0,124.11,HBL
2013-07-04,123.65,127.0,123.5,441700.0,123.65,HBL
2013-07-05,126.56,131.0,127.0,376500.0,126.56,HBL
2013-07-08,129.84,130.0,127.0,356400.0,129.84,HBL
2013-07-09,127.11,133.46,127.9,460200.0,127.11,HBL
2013-07-10,133.46,140.13,133.6,355500.0,133.46,HBL
2013-07-11,137.12,143.0,136.0,541500.0,137.12,HBL
2013-07-12,140.29,144.0,138.5,234700.0,140.29,HBL
2013-07-15,143.56,150.73,143.02,1694400.0,143.56,HBL
2013-07-16,148.89,153.9,149.55,994900.0,148.89,HBL
2013-07-17,150.22,153.5,145.5,560800.0,150.22,HBL
2013-07-18,149.06,155.2,146.0,1043100.0,149.06,HBL
2013-07-19,153.39,161.05,154.25,886400.0,153.39,HBL
2013-07-22,160.87,167.85,160.0,559800.0,160.87,HBL
2013-07-23,164.12,167.0,162.51,312900.0,164.12,HBL
2013-07-24,165.84,172.0,166.5,726000.0,165.84,HBL
2013-07-25,170.31,171.0,164.0,445800.0,170.31,HBL
2013-07-26,166.09,170.0,165.0,309800.0,166.09,HBL
2013-07-29,166.35,168.0,164.0,364400.0,166.35,HBL
2013-07-30,167.1,168.95,158.75,448900.0,167.1,HBL
2013-07-31,167.14,171.0,164.4,964400.0,167.14,HBL
2013-08-01,170.45,175.97,164.25,805100.0,170.45,HBL
2013-08-05,167.41,174.0,159.04,442300.0,167.41,HBL
2013-08-06,159.55,163.99,158.2,269000.0,159.55,HBL
2013-08-07,162.18,167.0,160.65,254900.0,162.18,HBL
2013-08-12,165.17,165.99,160.99,214600.0,165.17,HBL
2013-08-13,162.32,164.0,161.0,184400.0,162.32,HBL
2013-08-15,161.86,165.98,162.0,191000.0,161.86,HBL
2013-08-16,163.46,164.89,162.5,112000.0,163.46,HBL
2013-08-19,163.27,163.0,160.0,47000.0,163.27,HBL
2013-08-20,160.43,162.0,156.0,179200.0,160.43,HBL
2013-08-21,159.6,160.0,157.65,304200.0,159.6,HBL
2013-08-22,158.58,166.0,157.0,682000.0,158.58,HBL
2013-08-23,162.09,166.0,162.5,146400.0,162.09,HBL
2013-08-26,164.45,165.0,161.5,37000.0,164.45,HBL
2013-08-27,162.01,161.61,156.0,28000.0,162.01,HBL
2013-08-28,156.92,155.5,151.15,186400.0,156.92,HBL
2013-08-29,152.16,159.0,152.6,143900.0,152.16,HBL
2013-08-30,158.13,162.0,156.1,531900.0,158.13,HBL
2013-09-02,159.77,160.0,154.5,538700.0,159.77,HBL
2013-09-03,156.2,158.9,155.25,27300.0,156.2,HBL
2013-09-04,157.0,158.7,156.0,41100.0,157.0,HBL
2013-09-05,157.98,164.0,157.0,462800.0,157.98,HBL
2013-09-06,158.98,161.0,158.0,37500.0,158.98,HBL
2013-09-09,158.15,160.0,156.55,439100.0,158.15,HBL
2013-09-10,156.87,158.3,155.0,23700.0,156.87,HBL
2013-09-11,155.38,155.5,153.13,18900.0,155.38,HBL
2013-09-12,153.52,156.5,153.5,45900.0,153.52,HBL
2013-09-13,154.94,154.8,150.0,37400.0,154.94,HBL
2013-09-16,152.08,159.68,153.0,169700.0,152.08,HBL
2013-09-17,159.68,161.5,157.26,344400.0,159.68,HBL
2013-09-18,158.66,166.59,156.5,631900.0,158.66,HBL
2013-09-19,165.61,173.89,165.0,1600800.0,165.61,HBL
2013-09-20,173.89,177.5,167.11,867000.0,173.89,HBL
2013-09-23,170.64,173.1,169.3,255100.0,170.64,HBL
2013-09-24,170.68,172.0,164.0,1112900.0,170.68,HBL
2013-09-25,165.71,169.8,165.4,272300.0,165.71,HBL
2013-09-26,167.56,171.0,161.0,597700.0,167.56,HBL
2013-09-27,165.44,169.25,157.17,2041000.0,165.44,HBL
2013-09-30,160.48,156.5,152.46,519500.0,160.48,HBL
2013-10-01,152.46,153.0,144.84,790300.0,152.46,HBL
2013-10-02,151.76,153.55,149.5,132100.0,151.76,HBL
2013-10-03,150.08,150.5,145.5,63600.0,150.08,HBL
2013-10-04,147.16,150.99,145.0,97600.0,147.16,HBL
2013-10-07,145.75,146.0,142.0,276100.0,145.75,HBL
2013-10-08,142.78,148.8,142.98,154800.0,142.78,HBL
2013-10-09,147.57,150.75,146.99,353500.0,147.57,HBL
2013-10-10,149.85,151.6,146.55,154200.0,149.85,HBL
2013-10-11,147.85,149.84,147.1,69200.0,147.85,HBL
2013-10-14,147.93,149.01,146.0,67900.0,147.93,HBL
2013-10-21,146.24,149.6,146.31,93200.0,146.24,HBL
2013-10-22,148.16,153.9,146.5,287800.0,148.16,HBL
2013-10-23,152.96,154.4,149.0,187400.0,152.96,HBL
2013-10-24,149.86,152.5,148.5,44800.0,149.86,HBL
2013-10-25,149.26,150.74,147.1,174000.0,149.26,HBL
2013-10-28,149.95,150.0,147.5,16000.0,149.95,HBL
2013-10-29,148.08,149.05,147.1,9300.0,148.08,HBL
2013-10-30,147.32,148.75,147.0,15000.0,147.32,HBL
2013-10-31,147.06,148.7,147.5,124600.0,147.06,HBL
2013-11-01,147.83,149.45,144.21,264500.0,147.83,HBL
2013-11-04,145.3,145.3,140.0,99900.0,145.32,HBL
2013-11-05,143.88,148.0,143.6,94500.0,142.79,HBL
2013-11-06,147.99,150.0,147.0,159500.0,146.54,HBL
2013-11-07,148.15,150.8,148.11,92900.0,149.41,HBL
2013-11-08,146.06,151.3,146.05,148300.0,147.22,HBL
2013-11-11,150.0,158.31,149.4,391600.0,150.78,HBL
2013-11-12,157.5,163.8,155.0,366400.0,157.5,HBL
2013-11-13,161.0,162.99,158.2,105200.0,159.66,HBL
2013-11-18,159.15,163.49,157.0,215700.0,159.17,HBL
2013-11-19,161.51,163.3,160.0,57000.0,161.58,HBL
2013-11-20,161.5,162.0,158.5,64900.0,160.4,HBL
2013-11-21,158.2,159.9,157.0,49400.0,159.16,HBL
2013-11-22,158.0,161.8,158.0,65000.0,159.12,HBL
2013-11-25,161.4,162.0,158.4,91500.0,161.3,HBL
2013-11-26,158.95,160.7,156.1,155700.0,158.88,HBL
2013-11-27,159.5,159.94,158.0,45600.0,160.11,HBL
2013-11-28,159.45,162.0,159.45,172700.0,158.84,HBL
2013-11-29,160.0,161.9,159.0,177400.0,159.8,HBL
2013-12-02,161.0,163.5,160.5,322200.0,161.04,HBL
2013-12-03,162.99,165.5,162.4,112500.0,162.51,HBL
2013-12-04,162.1,164.8,160.5,814200.0,162.7,HBL
2013-12-05,161.8,163.5,161.75,100200.0,162.31,HBL
2013-12-06,163.99,165.4,162.35,146600.0,162.99,HBL
2013-12-09,161.9,164.0,161.9,25900.0,162.79,HBL
2013-12-10,162.01,163.0,161.0,30700.0,162.11,HBL
2013-12-11,162.0,163.0,161.0,33600.0,161.12,HBL
2013-12-12,162.7,162.7,161.5,23500.0,161.28,HBL
2013-12-13,162.0,162.75,161.56,38900.0,162.04,HBL
2013-12-16,163.05,165.0,161.9,209700.0,162.2,HBL
2013-12-17,162.99,163.1,160.51,683000.0,162.4,HBL
2013-12-18,162.0,163.49,161.75,1591700.0,161.54,HBL
2013-12-19,162.98,166.75,162.65,457500.0,162.18,HBL
2013-12-20,165.49,166.09,164.5,108500.0,164.31,HBL
2013-12-23,166.5,166.99,163.5,207200.0,165.78,HBL
2013-12-24,163.15,163.94,162.01,108500.0,163.96,HBL
2013-12-26,163.9,163.9,162.11,129700.0,162.84,HBL
2013-12-27,162.01,164.0,161.1,123300.0,162.5,HBL
2013-12-30,161.35,162.95,161.0,74100.0,161.72,HBL
2013-12-31,161.0,168.5,161.0,1065400.0,161.21,HBL
2014-01-01,165.79,166.0,164.11,38200.0,166.63,HBL
2014-01-02,164.55,165.8,164.51,78300.0,164.45,HBL
2014-01-03,165.0,165.0,163.55,58600.0,165.11,HBL
2014-01-06,163.05,165.5,162.65,141800.0,163.79,HBL
2014-01-07,163.98,163.98,162.67,45800.0,162.87,HBL
2014-01-08,164.0,169.0,164.0,286100.0,163.17,HBL
2014-01-09,168.0,175.48,167.0,484000.0,167.13,HBL
2014-01-10,172.05,182.11,172.05,550100.0,173.44,HBL
2014-01-13,181.8,184.9,179.02,430800.0,181.57,HBL
2014-01-15,180.4,188.5,179.5,2904300.0,180.09,HBL
2014-01-16,181.5,182.88,178.25,163000.0,181.1,HBL
2014-01-17,180.48,181.25,177.1,171900.0,179.22,HBL
2014-01-20,178.0,179.99,175.01,162300.0,178.0,HBL
2014-01-21,178.0,178.0,175.06,164700.0,178.32,HBL
2014-01-22,176.0,178.0,174.1,153400.0,175.97,HBL
2014-01-23,175.44,176.0,174.01,101900.0,174.3,HBL
2014-01-24,175.0,175.1,172.0,57500.0,174.66,HBL
2014-01-27,173.0,173.0,169.5,174600.0,173.12,HBL
2014-01-28,168.1,170.99,168.0,38800.0,169.98,HBL
2014-01-29,168.01,168.02,165.55,58000.0,168.82,HBL
2014-01-30,166.51,168.0,165.12,62400.0,166.63,HBL
2014-01-31,165.21,167.55,164.99,50000.0,165.79,HBL
2014-02-03,165.01,168.0,163.9,236800.0,165.36,HBL
2014-02-04,167.5,167.5,164.03,52400.0,166.76,HBL
2014-02-06,165.6,167.0,164.5,57800.0,164.45,HBL
2014-02-07,166.0,167.0,164.51,35900.0,166.78,HBL
2014-02-10,165.15,165.15,161.0,35800.0,165.01,HBL
2014-02-11,163.12,167.0,163.1,40900.0,162.82,HBL
2014-02-12,165.5,169.9,163.5,273200.0,164.36,HBL
2014-02-13,164.5,165.3,161.5,63900.0,164.12,HBL
2014-02-14,163.0,163.8,162.2,33900.0,162.75,HBL
2014-02-17,162.0,162.5,159.0,41300.0,163.01,HBL
2014-02-18,160.0,162.0,158.0,25600.0,159.79,HBL
2014-02-19,160.0,162.9,159.2,67200.0,159.84,HBL
2014-02-20,162.0,163.0,159.21,22000.0,161.46,HBL
2014-02-21,159.5,161.95,159.5,10600.0,160.88,HBL
2014-02-24,161.0,161.9,160.4,10100.0,160.45,HBL
2014-02-25,160.45,160.45,158.1,14400.0,160.83,HBL
2014-02-26,158.6,159.0,156.5,30300.0,158.69,HBL
2014-02-27,157.0,162.01,156.0,222600.0,156.75,HBL
2014-02-28,160.05,162.5,160.0,63800.0,160.78,HBL
2014-03-03,162.3,170.25,161.5,347800.0,162.3,HBL
2014-03-04,167.0,172.0,165.25,663000.0,166.98,HBL
2014-03-05,170.0,174.0,168.9,346600.0,170.88,HBL
2014-03-06,172.5,181.07,172.1,868500.0,172.45,HBL
2014-03-07,180.9,185.4,178.05,487600.0,180.12,HBL
2014-03-10,184.51,187.22,181.85,778100.0,184.18,HBL
2014-03-11,186.5,187.0,183.5,153000.0,186.59,HBL
2014-03-12,183.6,184.25,182.0,231500.0,183.91,HBL
2014-03-13,183.5,183.5,181.25,153800.0,183.75,HBL
2014-03-14,182.8,183.0,181.0,41500.0,182.95,HBL
2014-03-17,182.5,185.5,181.0,170900.0,181.56,HBL
2014-03-18,181.5,183.0,177.25,240300.0,182.81,HBL
2014-03-19,179.05,180.59,176.5,155500.0,178.3,HBL
2014-03-20,179.26,180.5,177.0,344400.0,178.73,HBL
2014-03-21,157.0,164.5,157.0,164600.0,161.75,HBL
2014-03-24,163.5,164.0,159.0,103800.0,164.01,HBL
2014-03-25,161.45,163.89,158.98,215000.0,160.17,HBL
2014-03-26,164.4,170.02,162.2,292200.0,162.22,HBL
2014-03-27,168.11,174.01,168.11,719600.0,168.1,HBL
2014-03-28,171.0,172.0,169.01,307300.0,170.96,HBL
2014-03-31,168.5,175.25,168.5,430600.0,170.15,HBL
2014-04-01,173.11,177.0,173.0,163400.0,174.31,HBL
2014-04-02,176.85,180.0,176.85,147200.0,175.55,HBL
2014-04-03,178.59,180.0,176.0,489000.0,177.25,HBL
2014-04-04,176.6,178.0,174.5,256500.0,178.0,HBL
2014-04-07,176.0,178.0,175.5,83200.0,176.7,HBL
2014-04-08,178.0,182.0,176.0,239600.0,177.18,HBL
2014-04-09,177.0,179.5,177.0,88300.0,178.44,HBL
2014-04-10,178.42,187.0,178.0,476300.0,178.12,HBL
2014-04-11,181.32,183.5,179.75,240300.0,182.25,HBL
2014-04-14,180.5,182.0,179.02,63200.0,181.09,HBL
2014-04-15,182.0,189.94,178.06,1238500.0,180.9,HBL
2014-04-16,190.5,196.5,190.5,935700.0,189.28,HBL
2014-04-17,192.19,195.6,183.01,1237700.0,191.96,HBL
2014-04-18,192.15,195.15,185.5,110500.0,192.11,HBL
2014-04-21,185.02,186.2,182.49,110600.0,187.27,HBL
2014-04-22,184.47,190.5,184.47,739600.0,182.94,HBL
2014-04-23,188.14,190.98,183.5,247800.0,189.14,HBL
2014-04-24,182.5,186.0,182.1,294300.0,184.14,HBL
2014-04-25,184.5,191.0,183.01,761700.0,184.94,HBL
2014-04-28,188.0,190.0,185.12,184200.0,188.88,HBL
2014-04-29,187.0,187.0,181.01,265100.0,186.17,HBL
2014-04-30,184.8,185.5,183.05,126000.0,184.85,HBL
2014-05-02,184.7,187.9,183.01,203900.0,184.72,HBL
2014-05-05,184.05,185.0,179.0,140000.0,185.21,HBL
2014-05-06,181.75,183.0,180.0,24400.0,184.13,HBL
2014-05-07,180.5,182.5,179.2,48700.0,180.35,HBL
2014-05-08,180.01,187.5,179.8,183900.0,180.61,HBL
2014-05-09,183.5,186.0,180.15,67200.0,184.79,HBL
2014-05-12,181.11,182.0,180.0,17300.0,181.98,HBL
2014-05-13,180.02,182.0,180.0,39000.0,180.96,HBL
2014-05-14,180.0,181.4,180.0,20000.0,180.65,HBL
2014-05-15,180.0,185.73,180.0,322000.0,180.16,HBL
2014-05-16,182.1,185.0,182.1,82700.0,183.53,HBL
2014-05-19,184.95,187.0,184.51,119500.0,183.95,HBL
2014-05-20,184.9,185.75,184.11,14000.0,186.04,HBL
2014-05-21,183.96,184.0,182.1,19200.0,184.14,HBL
2014-05-22,182.5,185.2,182.0,93500.0,182.54,HBL
2014-05-23,184.25,184.25,182.04,14400.0,184.75,HBL
2014-05-26,181.7,186.4,181.6,102000.0,182.67,HBL
2014-05-27,187.25,187.75,184.05,36300.0,185.99,HBL
2014-05-28,185.0,185.0,184.0,15700.0,184.62,HBL
2014-05-29,184.0,189.5,184.0,176900.0,184.2,HBL
2014-05-30,189.9,197.0,187.75,356100.0,188.33,HBL
2014-06-02,192.0,194.5,191.5,114200.0,193.23,HBL
2014-06-03,192.0,193.0,184.99,106900.0,192.36,HBL
2014-06-04,189.5,191.0,188.0,36600.0,189.71,HBL
2014-06-05,190.5,192.0,188.0,65100.0,188.63,HBL
2014-06-06,190.0,190.9,188.2,107900.0,189.78,HBL
2014-06-09,190.0,192.0,189.15,94300.0,188.9,HBL
2014-06-10,189.02,190.0,185.0,77800.0,189.93,HBL
2014-06-11,187.0,187.99,185.13,27700.0,185.67,HBL
2014-06-12,186.99,187.0,184.01,31700.0,185.97,HBL
2014-06-13,184.5,190.1,184.5,208500.0,185.87,HBL
2014-06-16,186.2,189.99,186.15,171800.0,187.63,HBL
2014-06-17,186.5,187.02,183.0,41900.0,187.13,HBL
2014-06-18,183.8,184.0,181.5,35200.0,183.55,HBL
2014-06-19,182.0,182.0,178.11,94700.0,182.06,HBL
2014-06-20,177.31,185.0,177.31,88300.0,178.61,HBL
2014-06-23,177.5,183.0,173.0,202900.0,178.7,HBL
2014-06-24,180.8,185.45,180.0,196500.0,180.34,HBL
2014-06-25,184.15,186.54,182.0,43000.0,184.79,HBL
2014-06-26,182.0,185.5,182.0,189400.0,182.69,HBL
2014-06-27,186.0,190.49,183.0,130500.0,184.98,HBL
2014-06-30,188.1,197.97,185.11,607000.0,188.55,HBL
2014-07-01,193.1,198.0,193.02,78400.0,193.79,HBL
2014-07-02,194.0,195.5,192.31,29500.0,194.07,HBL
2014-07-03,194.0,194.0,192.15,16700.0,194.01,HBL
